provider,model,prompt,log_rows,game_start_samples,game_start_success_rate,game_start_latency_ms,game_start_prompt_tokens,game_start_completion_tokens,build_samples,build_success_rate,build_latency_ms,build_prompt_tokens,build_completion_tokens
poligpt,openai/phi4,guided_compact,850,48,0.000000,0.00,0.00,0.00,802,1.000000,867.84,227.31,46.85
