Agente,Provider,Model,Prompt,Victorias,Puntos,Partidas,Ratio Victorias,Media Puntos,Puesto Medio
"Agents.HybridLLMAgent.HybridLLMAgent{'provider_name': 'ollama', 'model_name': 'ollama/gemma3:1b', 'prompt_name': 'strict_json', 'llm_enabled': True, 'log_path': '/root/catan-ai-agents/results/ollama_gemma3_1b_strict_json.jsonl'}",ollama,ollama/gemma3:1b,strict_json,22,240,24,0.9167,10.00,1.08
