provider,model,prompt,log_rows,game_start_samples,game_start_success_rate,game_start_latency_ms,game_start_prompt_tokens,game_start_completion_tokens,build_samples,build_success_rate,build_latency_ms,build_prompt_tokens,build_completion_tokens
ollama,ollama/gemma3:1b,direct_short,889,48,1.000000,1076.64,450.15,31.98,841,1.000000,1069.41,253.11,37.90
