Agente,Provider,Model,Prompt,Victorias,Puntos,Partidas,Ratio Victorias,Media Puntos,Puesto Medio
"Agents.HybridLLMAgent.HybridLLMAgent{'provider_name': 'ollama', 'model_name': 'ollama/gemma3:1b', 'prompt_name': 'direct_short', 'llm_enabled': True, 'log_path': '/root/catan-ai-agents/results/ollama_gemma3_1b_direct_short.jsonl'}",ollama,ollama/gemma3:1b,direct_short,17,205,24,0.7083,8.54,1.42
