provider,model,prompt,log_rows,game_start_samples,game_start_success_rate,game_start_latency_ms,game_start_prompt_tokens,game_start_completion_tokens,build_samples,build_success_rate,build_latency_ms,build_prompt_tokens,build_completion_tokens
ollama,ollama/gemma3:1b,strict_json,491,48,0.979167,1280.76,470.49,32.09,443,0.424379,1112.02,265.39,35.23
