Agente,Provider,Model,Prompt,Victorias,Puntos,Partidas,Ratio Victorias,Media Puntos,Puesto Medio
"Agents.HybridLLMAgent.HybridLLMAgent{'provider_name': 'bedrock', 'model_name': 'bedrock/ai21.jamba-1-5-large-v1:0', 'prompt_name': 'direct_short', 'llm_enabled': True, 'log_path': '/root/catan-ai-agents/results/bedrock_ai21.jamba-1-5-large-v1_0_direct_short.jsonl'}",bedrock,bedrock/ai21.jamba-1-5-large-v1:0,direct_short,24,244,24,1.0000,10.17,1.00
