Agente,Provider,Model,Prompt,Victorias,Puntos,Partidas,Ratio Victorias,Media Puntos,Puesto Medio
"Agents.HybridLLMAgent.HybridLLMAgent{'provider_name': 'bedrock', 'model_name': 'bedrock/amazon.nova-lite-v1:0', 'prompt_name': 'strict_json', 'llm_enabled': True, 'log_path': '/root/catan-ai-agents/results/bedrock_amazon.nova-lite-v1_0_strict_json.jsonl'}",bedrock,bedrock/amazon.nova-lite-v1:0,strict_json,24,246,24,1.0000,10.25,1.00
