Agente,Provider,Model,Prompt,Victorias,Puntos,Partidas,Ratio Victorias,Media Puntos,Puesto Medio
"Agents.HybridLLMAgent.HybridLLMAgent{'provider_name': 'bedrock', 'model_name': 'bedrock/ai21.jamba-1-5-large-v1:0', 'prompt_name': 'guided_compact', 'llm_enabled': True, 'log_path': '/root/catan-ai-agents/results/bedrock_ai21.jamba-1-5-large-v1_0_guided_compact.jsonl'}",bedrock,bedrock/ai21.jamba-1-5-large-v1:0,guided_compact,23,246,24,0.9583,10.25,1.04
