provider,model,prompt,log_rows,game_start_samples,game_start_success_rate,game_start_latency_ms,game_start_prompt_tokens,game_start_completion_tokens,build_samples,build_success_rate,build_latency_ms,build_prompt_tokens,build_completion_tokens
bedrock,bedrock/ai21.jamba-1-5-large-v1:0,guided_compact,498,48,1.000000,1216.34,487.48,35.69,450,1.000000,1176.84,265.43,36.48
